country,area,ecoregion,realm,site_code,site_name,latitude,longitude,date,depth,visibility,method,block,phylum,class,order,family,species_name,size_class,total
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,62.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,75,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,87.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,100,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,112.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,125,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,137.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,150,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,162.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,175,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,187.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,200,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,250,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,300,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,350,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,400,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-31,Ruby Oasis,24.47666,-82.09169,10/14/25,10,5,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus argus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-47,Twilight,24.48009,-82.1511,10/15/25,12,6,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus argus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-17,Snap City,24.50456,-82.30259,10/16/25,13,3,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus argus,12.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,2.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,7.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,10,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,12.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,15,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,20,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,25,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,30,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,35,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,40,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,50,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,62.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,75,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,87.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,100,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,112.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,125,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,137.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,150,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,162.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,175,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,187.5,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,200,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,250,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,300,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,350,0
United States,Florida,Floridian,Tropical Atlantic,MRQ25-43,Barreled,24.45097,-82.09677,10/15/25,10,6,2,2,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,400,0
United States,Florida,Floridian,Tropical Atlantic,2D1,Sand Key Deep,24.4517,-81.8798,7/8/25,9.5,10,2,2,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes cadenati,2.5,6
United States,Florida,Floridian,Tropical Atlantic,2D1,Sand Key Deep,24.4517,-81.8798,7/8/25,11,10,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus argus,12.5,1
United States,Florida,Floridian,Tropical Atlantic,2S1,Sand Key Shallow,24.452,-81.8775,7/8/25,6.5,10,2,2,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes puncticeps,2.5,1
United States,Florida,Floridian,Tropical Atlantic,2S1,Sand Key Shallow,24.452,-81.8775,7/8/25,6.5,10,2,1,Mollusca,Gastropoda,Neogastropoda,Vasidae,Vasum muricatum,2.5,2
United States,Florida,Floridian,Tropical Atlantic,5S5,Rock Key Shallow,24.4545,-81.8589,7/8/25,5,10,2,2,Mollusca,Gastropoda,Littorinimorpha,Ovulidae,Cyphoma gibbosum,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-27,Suddenly Good,24.45817,-82.16579,10/15/25,8,7,2,2,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus argus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,5D4,Western Sambo Deep,24.478,-81.7171,7/9/25,10,12,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes cadenati,2.5,4
United States,Florida,Floridian,Tropical Atlantic,5S4,Western Sambo Shallow,24.4796,-81.7176,7/9/25,4,10,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes puncticeps,5,1
United States,Florida,Floridian,Tropical Atlantic,5S4,Western Sambo Shallow,24.4796,-81.7176,7/9/25,3,10,2,2,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes puncticeps,2.5,1
United States,Florida,Floridian,Tropical Atlantic,5S4,Western Sambo Shallow,24.4796,-81.7176,7/9/25,4,10,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus argus,7.5,2
United States,Florida,Floridian,Tropical Atlantic,5S4,Western Sambo Shallow,24.4796,-81.7176,7/9/25,3,12,2,1,Arthropoda,Malacostraca,Decapoda,Paguridae,Phimochirus operculatus,2.5,1
United States,Florida,Floridian,Tropical Atlantic,MRQ25-109,Half Good,24.48286,-82.03677,10/14/25,10,3.5,2,2,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus argus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,5D3,Eastern Sambo Deep,24.4884,-81.6659,7/9/25,14,15,2,2,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Ancylomenes pedersoni,2.5,2
United States,Florida,Floridian,Tropical Atlantic,5D3,Eastern Sambo Deep,24.4884,-81.6659,7/9/25,15,7,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus argus,7.5,1
United States,Florida,Floridian,Tropical Atlantic,5S3,Eastern Sambo Shallow,24.4917,-81.663565,7/9/25,3,10,2,2,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus argus,5,1
United States,Florida,Floridian,Tropical Atlantic,5P2,Western Head,24.4977,-81.8056,7/11/25,8.5,2.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,2.5,3
United States,Florida,Floridian,Tropical Atlantic,5P2,Western Head,24.4977,-81.8056,7/11/25,8.5,2.5,2,1,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes tortugae,5,1
United States,Florida,Floridian,Tropical Atlantic,5P3,Cliff Green,24.5036,-81.7677,7/11/25,8,4,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus guttatus,5,1
United States,Florida,Floridian,Tropical Atlantic,5P6,Red Dun Reef,24.5209,-81.6621,7/11/25,8,4,2,2,Echinodermata,Echinoidea,Diadematoida,Diadematidae,Diadema antillarum,2.5,4
United States,Florida,Floridian,Tropical Atlantic,5P6,Red Dun Reef,24.5209,-81.6621,7/11/25,7,5,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus argus,15,1
United States,Florida,Floridian,Tropical Atlantic,5D2,Looe Key Deep,24.5421,-81.4153,7/10/25,13,6,2,2,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Ancylomenes pedersoni,7.5,1
United States,Florida,Floridian,Tropical Atlantic,5D2,Looe Key Deep,24.5421,-81.4153,7/10/25,13,13,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus argus,12.5,1
United States,Florida,Floridian,Tropical Atlantic,5S2,Looe Key Shallow,24.5453,-81.4079,7/10/25,7,6,2,2,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes cadenati,2.5,9
United States,Florida,Floridian,Tropical Atlantic,5S2,Looe Key Shallow,24.5453,-81.4079,7/10/25,7,6,2,2,Arthropoda,Malacostraca,Decapoda,Diogenidae,Paguristes cadenati,5,2
United States,Florida,Floridian,Tropical Atlantic,5P1,West Washer Women,24.5475,-81.5866,7/11/25,6,7,2,2,Echinodermata,Echinoidea,Camarodonta,Echinometridae,Echinometra lucunter,2.5,1
United States,Florida,Floridian,Tropical Atlantic,5P1,West Washer Women,24.5475,-81.5866,7/11/25,5,4,2,1,Arthropoda,Malacostraca,Decapoda,Palinuridae,Panulirus argus,5,1
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,2.5,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,5,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,7.5,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,10,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,12.5,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,15,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,20,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,25,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,30,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,35,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,40,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,50,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,62.5,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,75,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,87.5,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,100,0
United States,Florida,Floridian,Tropical Atlantic,5D1,Sombrero Deep,24.6223,-81.112,9/25/25,15.5,13,2,1,Mollusca,Gastropoda,Caenogastropoda incertae sedis,Cerithiidae,Cerithium litteratum,112.5,0
